accepted_fill_count,baseline_atr,combination_id,crossings_per_hour,direction,force_close_at,grid_count,grid_lower,grid_upper,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,loss_component,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_inventory_utilization,net_capacity_per_hour,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,pre_exit_inventory_notional,pre_exit_unrealized_pnl,profit_factor_component,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,rejected_fill_count,scenario,seed,step_pct,stop_loss_count,stopped_at_index,stopped_at_price,stopped_reason,symbol,take_profit_count,window_force_close_count,window_key
18,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.118951829282569,3.0140842738886033,0,-4.689067758932229,3.3838890462668734,4.710881308760244,0.009421762617520488,0.45572099999999993,1618,6,0.2659597355505618,0.005211087327927633,-3.3838890462668734,6,1.36656823598649,4.006579969419918,228.04637185986263,-4.118951829282569,0.0,0,0,0,28,EXECUTION_STRESS,59,0.005211087327927633,1,2224,1524.1099185967487,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
17,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.080608972139712,2.986026503970383,0,-4.5747094445027505,3.246669083058444,4.573661345551814,0.009147322691103629,0.45572099999999993,1619,6,0.26537647038202244,0.005211087327927633,-3.246669083058444,6,1.36656823598649,3.9832200269254145,197.6401889452143,-4.080608972139712,0.0,0,0,0,18,EXECUTION_STRESS,97,0.005211087327927633,1,2224,1524.1099185967487,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.08041441538433,2.6378277231165055,0,-4.376874698802153,2.969973303526508,4.368169963196623,0.008736339926393246,0.45572099999999993,1619,6,0.25775408880898876,0.0048110873279276324,-2.969973303526508,7,1.5468843471564764,3.9830254701700323,197.6401889452143,-4.08041441538433,0.0,0,0,0,9,MAKER_PROMO_OFF,3,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.118757272527186,2.662614874924809,0,-4.460826830316982,3.0894251265142367,4.4734215588174635,0.008946843117634927,0.45572099999999993,1619,6,0.2616665088539326,0.0048110873279276324,-3.0894251265142367,7,1.5468843471564764,4.006385412664535,228.04637185986263,-4.118757272527186,0.0,0,0,0,10,MAKER_PROMO_OFF,10,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
17,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.080608972139712,2.986026503970383,0,-4.377069255557535,3.1385242357627594,4.368364481040654,0.008736728962081308,0.45572099999999993,1618,6,0.26508775730337075,0.0048110873279276324,-3.1385242357627594,6,1.36656823598649,3.9832200269254145,197.6401889452143,-4.080608972139712,0.0,0,0,0,16,MAKER_PROMO_OFF,17,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.080483138894692,2.5116878143135013,0,-4.376943422312515,2.912402629678224,4.368238672962283,0.008736477345924566,0.45572099999999993,1619,6,0.26173225752808993,0.0048110873279276324,-2.912402629678224,7,1.624598055395661,3.9830941936803947,197.6401889452143,-4.080483138894692,0.0,0,0,0,5,MAKER_PROMO_OFF,31,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.118757272527186,2.662614874924809,0,-4.460826830316982,3.0894251265142367,4.4734215588174635,0.008946843117634927,0.45572099999999993,1618,6,0.2615465539775281,0.0048110873279276324,-3.0894251265142367,7,1.5468843471564764,4.006385412664535,228.04637185986263,-4.118757272527186,0.0,0,0,0,7,MAKER_PROMO_OFF,59,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,32214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1429.9419832903075,1518.3920028752748,4.08041441538433,2.6378277231165055,0,-4.376874698802153,2.969973303526508,4.368169963196623,0.008736339926393246,0.45572099999999993,1619,6,0.26519193348314607,0.0048110873279276324,-2.969973303526508,7,1.5468843471564764,3.9830254701700323,197.6401889452143,-4.08041441538433,0.0,0,0,0,13,MAKER_PROMO_OFF,97,0.005211087327927633,1,2224,1522.5896094510163,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
158,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,0.9463976019244507,0,-1.214196323477379,0.09305992611376808,2.6434342424556325,0.005286868484911265,0.24210240000000002,372,8,0.133973981986532,0.0017562387348197817,-0.09305992611376808,75,1.1568073410805642,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,670,PRIMARY_ZERO_MAKER,3,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
158,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,0.9531548037903462,0,-1.214196323477379,0.10126088223605474,2.660651610362013,0.005321303220724026,0.24210240000000002,371,8,0.13360232979797979,0.0017562387348197817,-0.10126088223605474,75,1.1486063849582775,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,661,PRIMARY_ZERO_MAKER,10,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
154,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,0.9718951279097499,0,-1.214196323477379,0.1234085968624556,2.6434342424556325,0.005286868484911265,0.24210240000000002,372,8,0.1326338983164983,0.0017562387348197817,-0.1234085968624556,73,1.1264586703318766,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,674,PRIMARY_ZERO_MAKER,17,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
152,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,0.9853170444477254,0,-1.214196323477379,0.13875313428000097,2.660651610362013,0.005321303220724026,0.24210240000000002,371,8,0.1341237713804714,0.0017562387348197817,-0.13875313428000097,72,1.1111141329143313,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,669,PRIMARY_ZERO_MAKER,31,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
144,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.048197496555575,0,-1.214196323477379,0.20540790043872742,2.660651610362013,0.005321303220724026,0.24210240000000002,372,8,0.1335271867003367,0.0017562387348197817,-0.20540790043872742,68,1.0444593667556048,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,679,PRIMARY_ZERO_MAKER,59,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
158,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,0.9547566284706521,0,-1.214196323477379,0.10318793463927318,2.660651610362013,0.005321303220724026,0.24210240000000002,372,8,0.13275819915824916,0.0017562387348197817,-0.10318793463927318,75,1.146679332555059,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,663,PRIMARY_ZERO_MAKER,97,0.0008781193674098908,1,1187,1493.9503327516247,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
132,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.1483529559804737,0,-1.3932912684625876,0.50561038537926,2.647149381938789,0.005294298763877578,0.26765999999999995,372,8,0.1354855553872054,0.0017562387348197817,-0.50561038537926,62,0.9533651546640523,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,786,EXECUTION_STRESS,3,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
132,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.1460034944206259,0,-1.3932912684625876,0.5036558583692756,2.660651610362013,0.005321303220724026,0.26765999999999995,371,8,0.1342217101010101,0.0017562387348197817,-0.5036558583692756,62,0.9553196816740366,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,795,EXECUTION_STRESS,10,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
138,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.0896218502594193,0,-1.3932912684625876,0.4542235765739729,2.6434475177705146,0.005286895035541029,0.297072,371,8,0.13352782962962964,0.0017562387348197817,-0.4542235765739729,65,1.0047519634693394,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,799,EXECUTION_STRESS,17,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
130,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.1598132853606722,0,-1.3932912684625876,0.5150307626330488,2.648637175523302,0.005297274351046604,0.29740000000000005,371,8,0.1354140622895623,0.0017562387348197817,-0.5150307626330488,61,0.9439447774102634,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,852,EXECUTION_STRESS,31,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
132,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.1474128182340935,0,-1.3932912684625876,0.5000958323184093,2.6663667498451673,0.005332733499690334,0.26736479999999996,372,8,0.13322727794612796,0.0017562387348197817,-0.5000958323184093,62,0.9541462986026068,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,815,EXECUTION_STRESS,59,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
132,0.9585714285714337,13435,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,1.094799693487246,1.1529126598558832,0,-1.3932912684625876,0.5093808902420875,2.660651610362013,0.005321303220724026,0.26736479999999996,372,8,0.13360172323232322,0.0017562387348197817,-0.5093808902420875,62,0.9495946498012247,2.749369703347409,119.39662999013984,-1.094799693487246,0.0,0,0,0,801,EXECUTION_STRESS,97,0.0008781193674098908,1,1187,1496.1890195639398,time_confirmed_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.385013984750185,2.222424118364258,3.607257729117253,0.007214515458234506,0.45264,572,6,0.159352540237691,0.0039201633279972725,-2.222424118364258,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,14,PRIMARY_ZERO_MAKER,3,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
21,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.120144532435174,2.2570305217206723,0,-3.3163474085621143,1.9890624235812864,3.5234835314674076,0.007046967062934815,0.392288,572,5,0.158982424278438,0.0039201633279972725,-1.9890624235812864,8,1.382411315402371,3.1847684054765955,196.20287612695859,-3.120144532435174,0.0,0,0,0,14,PRIMARY_ZERO_MAKER,10,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.385013984750185,2.222424118364258,3.607257729117253,0.007214515458234506,0.45264,571,6,0.15985812105263159,0.0039201633279972725,-2.222424118364258,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,13,PRIMARY_ZERO_MAKER,17,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158602398121111,2.612483484843229,0,-3.3849903321137345,2.2603824575303824,3.607234076480803,0.007214468152961606,0.45264,572,6,0.1537628140916808,0.0039201633279972725,-2.2603824575303824,7,1.2090420538335591,3.233168405476597,226.38793399264452,-3.158602398121111,0.0,0,0,0,10,PRIMARY_ZERO_MAKER,31,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.1201681850716247,2.5020914359995055,0,-3.316371061198565,2.1386735733508626,3.5235071841038574,0.007047014368207715,0.392288,571,5,0.1607071945670628,0.0039201633279972725,-2.1386735733508626,7,1.247024045636133,3.184792058113046,196.20287612695859,-3.1201681850716247,0.0,0,0,0,11,PRIMARY_ZERO_MAKER,59,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
22,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158602398121111,2.2848499306458248,0,-3.3849903321137345,2.072812968594682,3.607234076480803,0.007214468152961606,0.45264,572,6,0.15895583837011884,0.0039201633279972725,-2.072812968594682,8,1.382411315402371,3.233168405476597,226.38793399264452,-3.158602398121111,0.0,0,0,0,9,PRIMARY_ZERO_MAKER,97,0.0039201633279972725,1,1177,1510.762146177581,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
17,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.1201681850716247,2.9061186438824467,0,-3.6106753753890053,2.641467419729641,3.867131996280712,0.007734263992561424,0.392288,572,5,0.15322517470288624,0.0039201633279972725,-2.641467419729641,6,1.0736547840673212,3.184792058113046,196.20287612695859,-3.1201681850716247,0.0,0,0,0,36,EXECUTION_STRESS,3,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.1201681850716247,2.5020914359995055,0,-3.6106753753890053,2.468098158160829,3.867131996280712,0.007734263992561424,0.392288,570,5,0.15915219796264854,0.0039201633279972725,-2.468098158160829,7,1.247024045636133,3.184792058113046,196.20287612695859,-3.1201681850716247,0.0,0,0,0,25,EXECUTION_STRESS,10,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.7245958857391543,2.6047140588937405,4.003747897013623,0.008007495794027247,0.45264,563,6,0.1616054208828523,0.0039201633279972725,-2.6047140588937405,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,33,EXECUTION_STRESS,17,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
17,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.1201681850716247,2.9061186438824467,0,-3.6106753753890053,2.641467419729641,3.867131996280712,0.007734263992561424,0.392288,572,5,0.15505609168081494,0.0039201633279972725,-2.641467419729641,6,1.0736547840673212,3.184792058113046,196.20287612695859,-3.1201681850716247,0.0,0,0,0,26,EXECUTION_STRESS,31,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
18,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,2.938510319385691,2.3564183302389297,0,-3.353554865038859,2.188282257427921,3.587316095547804,0.0071746321910956075,0.33193599999999995,571,4,0.1602008429541596,0.0039201633279972725,-2.188282257427921,7,1.247024045636133,2.9931920581130473,166.01781826127265,-2.938510319385691,0.0,0,0,0,23,EXECUTION_STRESS,59,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.7245958857391543,2.6047140588937405,4.003747897013623,0.008007495794027247,0.45264,572,6,0.15826435008488962,0.0039201633279972725,-2.6047140588937405,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,30,EXECUTION_STRESS,97,0.0039201633279972725,1,1177,1513.0260255175074,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.4982079517465308,2.504186622495954,3.7563091527269776,0.007512618305453955,0.45264,572,6,0.159352540237691,0.0035201633279972723,-2.504186622495954,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,14,MAKER_PROMO_OFF,3,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
21,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.120144532435174,2.2570305217206723,0,-3.414448846625614,2.261613899792243,3.6514055646103465,0.007302811129220693,0.392288,572,5,0.158982424278438,0.0035201633279972723,-2.261613899792243,8,1.382411315402371,3.1847684054765955,196.20287612695859,-3.120144532435174,0.0,0,0,0,14,MAKER_PROMO_OFF,10,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158626050757561,2.5329311506148864,0,-3.4982079517465308,2.504186622495954,3.7563091527269776,0.007512618305453955,0.45264,571,6,0.15985812105263159,0.0035201633279972723,-2.504186622495954,7,1.247024045636133,3.2331920581130476,226.38793399264452,-3.158626050757561,0.0,0,0,0,13,MAKER_PROMO_OFF,17,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
20,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158602398121111,2.612483484843229,0,-3.4981842991100804,2.536338651169345,3.7562855048210553,0.007512571009642111,0.45264,572,6,0.1537628140916808,0.0035201633279972723,-2.536338651169345,7,1.2090420538335591,3.233168405476597,226.38793399264452,-3.158602398121111,0.0,0,0,0,10,MAKER_PROMO_OFF,31,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
19,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.1201681850716247,2.5020914359995055,0,-3.414472499262065,2.3993066822852462,3.6514292125162697,0.007302858425032539,0.392288,571,5,0.1607071945670628,0.0035201633279972723,-2.3993066822852462,7,1.247024045636133,3.184792058113046,196.20287612695859,-3.1201681850716247,0.0,0,0,0,11,MAKER_PROMO_OFF,59,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
22,0.9585714285714337,22214,1.0,NEUTRAL,2026-05-26T06:00:00+00:00,10,1440.9982357384283,1507.335750427154,3.158602398121111,2.2848499306458248,0,-3.4981842991100804,2.366493840002952,3.7562855048210553,0.007512571009642111,0.45264,572,6,0.15895583837011884,0.0035201633279972723,-2.366493840002952,8,1.382411315402371,3.233168405476597,226.38793399264452,-3.158602398121111,0.0,0,0,0,9,MAKER_PROMO_OFF,97,0.0039201633279972725,1,1177,1511.5167726242232,atr_stop_upper,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.008800000000001092,0.8800000000001091,0,-0.023543899999999666,0.030923221949999666,0.030923221949999666,6.184644389999934e-05,0.0294712,1,1,0.0147356,0.0017562387348197817,-0.030923221949999666,0,0.0,0.008800000000001092,14.743900000000002,-0.008800000000001092,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,3,0.0008781193674098908,0,1,1475.86439,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.008800000000001092,0.8800000000001091,0,-0.023543899999999666,0.030923221949999666,0.030923221949999666,6.184644389999934e-05,0.0294712,1,1,0.0147356,0.0017562387348197817,-0.030923221949999666,0,0.0,0.008800000000001092,14.743900000000002,-0.008800000000001092,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,10,0.0008781193674098908,0,1,1475.86439,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.008800000000001092,0.8800000000001091,0,-0.023543899999999666,0.030923221949999666,0.030923221949999666,6.184644389999934e-05,0.0294712,1,1,0.0147356,0.0017562387348197817,-0.030923221949999666,0,0.0,0.008800000000001092,14.743900000000002,-0.008800000000001092,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,17,0.0008781193674098908,0,1,1475.86439,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.008800000000001092,0.8800000000001091,0,-0.023543899999999666,0.030923221949999666,0.030923221949999666,6.184644389999934e-05,0.0294712,1,1,0.0147356,0.0017562387348197817,-0.030923221949999666,0,0.0,0.008800000000001092,14.743900000000002,-0.008800000000001092,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,31,0.0008781193674098908,0,1,1475.86439,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.01660000000000082,1.6600000000000819,0,-0.03135170000000016,0.038734925850000164,0.038734925850000164,7.746985170000033e-05,0.029487800000000005,1,1,0.009829266666666668,0.0017562387348197817,-0.038734925850000164,0,0.0,0.01660000000000082,14.751700000000001,-0.01660000000000082,0.0,0,0,0,1,PRIMARY_ZERO_MAKER,59,0.0008781193674098908,0,2,1476.64517,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
1,0.9585714285714337,13141,2.0,NEUTRAL,2026-05-26T06:00:00+00:00,21,1456.8346827174057,1491.4993034481765,0.008800000000001092,0.8800000000001091,0,-0.023543899999999666,0.030923221949999666,0.030923221949999666,6.184644389999934e-05,0.0294712,1,1,0.0147356,0.0017562387348197817,-0.030923221949999666,0,0.0,0.008800000000001092,14.743900000000002,-0.008800000000001092,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,97,0.0008781193674098908,0,1,1475.86439,inventory_drag_close,SNDKUSDT,0,0,US_STOCK:2026-05-22T20:00:00+00:00:2026-05-26T08:00:00+00:00
